,id,eigenval,mingap
0,erdos_0.5_0_M5,1,1.2347633864041612
1,erdos_0.5_1_M5,1,1.612713581311894
2,erdos_0.5_2_M5,3,2.1964673721628074
3,erdos_0.5_3_M5,4,1.79953846819744
4,erdos_0.5_4_M5,3,1.7029353205411795
5,erdos_0.5_5_M5,4,2.605897563605346
6,erdos_0.5_6_M5,5,1.9498563940494051
7,erdos_0.5_7_M5,3,1.7029353205407318
8,erdos_0.5_8_M5,1,1.4569012119826539
9,erdos_0.5_9_M5,1,1.3377135103327973
10,erdos_0.5_10_M5,2,1.5415369778855208
11,erdos_0.5_11_M5,3,2.0630465266016422
12,erdos_0.5_12_M5,2,1.9338134984901885
13,erdos_0.5_13_M5,1,1.4569012119830518
14,erdos_0.5_14_M5,2,2.0326735873676185
15,erdos_0.5_15_M5,2,1.8364455555062662
16,erdos_0.5_16_M5,2,1.4931745549317768
17,erdos_0.5_17_M5,2,1.8275979505900892
18,erdos_0.5_18_M5,1,1.0481274976518478
19,erdos_0.5_19_M5,1,1.337713510333181
20,erdos_0.5_20_M5,4,2.6058975636052892
21,erdos_0.5_21_M5,1,1.1652980556885382
22,erdos_0.5_22_M5,1,1.456901211982931
23,erdos_0.5_23_M5,1,1.4510619456967646
24,erdos_0.5_24_M5,6,2.0630465266018163
25,erdos_0.5_25_M5,2,1.9338134984903803
26,erdos_0.5_26_M5,2,1.8275979505898903
27,erdos_0.5_27_M5,1,1.2347633864042464
28,erdos_0.5_28_M5,2,1.493174554932466
29,erdos_0.5_29_M5,4,1.920865160328539
30,erdos_0.5_30_M5,4,1.7503654788896768
31,erdos_0.5_31_M5,3,1.7029353205388915
32,erdos_0.5_32_M5,1,1.4510619456964733
33,erdos_0.5_33_M5,4,2.6058975636052537
34,erdos_0.5_34_M5,2,1.8275979505902313
35,erdos_0.5_35_M5,2,2.605897563605396
36,erdos_0.5_36_M5,3,2.196467372162747
37,erdos_0.5_37_M5,3,2.1964673721629495
38,erdos_0.5_38_M5,4,1.7995384681982785
39,erdos_0.5_39_M5,3,1.7029353205405684
40,erdos_0.5_40_M5,4,1.7995384681980369
41,erdos_0.5_41_M5,2,1.8275979505903734
42,erdos_0.5_42_M5,4,1.7653690157610527
43,erdos_0.5_43_M5,3,1.7029353205399929
44,erdos_0.5_44_M5,3,1.7029353205392113
45,erdos_0.5_45_M5,1,1.0481274976511656
46,erdos_0.5_46_M5,2,2.032673587367185
47,erdos_0.5_47_M5,1,1.0481274976510235
48,erdos_0.5_48_M5,1,1.1652980556890924
49,erdos_0.5_49_M5,4,1.750365478889023
50,erdos_0.5_50_M5,3,1.4426974904340781
51,erdos_0.5_51_M5,2,1.5415369778854426
52,erdos_0.5_52_M5,1,1.234763386403671
53,erdos_0.5_53_M5,1,1.8364455555061596
54,erdos_0.5_54_M5,5,1.9498563940497817
55,erdos_0.5_55_M5,1,1.165298055689206
56,erdos_0.5_56_M5,1,1.4510619456967504
57,erdos_0.5_57_M5,2,1.8275979505903592
58,erdos_0.5_58_M5,1,1.4510619456967788
59,erdos_0.5_59_M5,1,1.165298055688588
60,erdos_0.5_60_M5,2,1.8275979505900537
61,erdos_0.5_61_M5,3,1.7029353205419966
62,erdos_0.5_62_M5,1,1.3377135103332662
63,erdos_0.5_63_M5,3,1.666529940892623
64,erdos_0.5_64_M5,1,1.1652980556887016
65,erdos_0.5_65_M5,1,1.4510619456968286
66,erdos_0.5_66_M5,4,1.920865160328752
67,erdos_0.5_67_M5,1,1.23476338640382
68,erdos_0.5_68_M5,2,1.5415369778852295
69,erdos_0.5_69_M5,2,2.032673587367391
70,erdos_0.5_70_M5,1,1.4510619456967362
71,erdos_0.5_71_M5,4,1.750365478889087
72,erdos_0.5_72_M5,3,2.1964673721630916
73,erdos_0.5_73_M5,4,1.7503654788897123
74,erdos_0.5_74_M5,4,1.7995384681979516
75,erdos_0.5_75_M5,2,2.0326735873671993
76,erdos_0.5_76_M5,2,1.4931745549304267
77,erdos_0.5_77_M5,1,1.2347633864038414
78,erdos_0.5_78_M5,1,1.4510619456967788
79,erdos_0.5_79_M5,2,1.4931745549324873
80,erdos_0.5_80_M5,1,2.083542032156547
81,erdos_0.5_81_M5,1,1.165298055688794
82,erdos_0.5_82_M5,1,1.1652980556887087
83,erdos_0.5_83_M5,3,1.4426974904335808
84,erdos_0.5_84_M5,1,1.2347633864037348
85,erdos_0.5_85_M5,2,1.8275979505900537
86,erdos_0.5_86_M5,1,1.165298055689206
87,erdos_0.5_87_M5,4,1.7995384681988682
88,erdos_0.5_88_M5,3,2.196467372162921
89,erdos_0.5_89_M5,1,1.4510619456964093
90,erdos_0.5_90_M5,5,1.9498563940490783
91,erdos_0.5_91_M5,1,1.2347633864038343
92,erdos_0.5_92_M5,4,2.605897563605332
93,erdos_0.5_93_M5,2,1.4931745549319615
94,erdos_0.5_94_M5,4,1.79953846819825
95,erdos_0.5_95_M5,1,1.3377135103322644
96,erdos_0.5_96_M5,4,1.799538468197568
97,erdos_0.5_97_M5,3,2.1964673721629
98,erdos_0.5_98_M5,3,1.4426974904341634
99,erdos_0.5_99_M5,1,1.4569012119830163
