,id,eigenval,mingap
0,erdos_0.5_0_M1,1,1.3736954745804688
1,erdos_0.5_1_M1,1,1.6988383417009132
2,erdos_0.5_2_M1,5,2.8175789162357407
3,erdos_0.5_3_M1,8,2.3162460861031207
4,erdos_0.5_4_M1,5,1.9218100596657557
5,erdos_0.5_5_M1,9,3.3400923477957427
6,erdos_0.5_6_M1,12,3.010209424092661
7,erdos_0.5_7_M1,5,1.9218100596661571
8,erdos_0.5_8_M1,1,1.4903855755245168
9,erdos_0.5_9_M1,1,1.305164121724765
10,erdos_0.5_10_M1,2,2.06893809184697
11,erdos_0.5_11_M1,6,3.3452123541033068
12,erdos_0.5_12_M1,3,2.398689015272005
13,erdos_0.5_13_M1,1,1.4903855755246163
14,erdos_0.5_14_M1,3,2.247548354000857
15,erdos_0.5_15_M1,3,2.081675889353761
16,erdos_0.5_16_M1,3,1.6631384356662942
17,erdos_0.5_17_M1,3,1.950137270039976
18,erdos_0.5_18_M1,1,1.075424793759364
19,erdos_0.5_19_M1,1,1.3051641217248147
20,erdos_0.5_20_M1,9,3.3400923477957845
21,erdos_0.5_21_M1,1,1.206166860360197
22,erdos_0.5_22_M1,1,1.4903855755248756
23,erdos_0.5_23_M1,1,1.4216872968694432
24,erdos_0.5_24_M1,18,3.3597648427009723
25,erdos_0.5_25_M1,3,2.398689015271737
26,erdos_0.5_26_M1,3,1.9501372700398214
27,erdos_0.5_27_M1,1,1.373695474580522
28,erdos_0.5_28_M1,3,1.6631384356663759
29,erdos_0.5_29_M1,9,2.493750032547137
30,erdos_0.5_30_M1,7,2.4948250671944088
31,erdos_0.5_31_M1,5,1.9218100596661323
32,erdos_0.5_32_M1,1,1.4216872968696492
33,erdos_0.5_33_M1,9,3.3400923477957623
34,erdos_0.5_34_M1,3,1.950137270039896
35,erdos_0.5_35_M1,3,3.3354683833473597
36,erdos_0.5_36_M1,5,2.8175789162356963
37,erdos_0.5_37_M1,5,2.8175789162357106
38,erdos_0.5_38_M1,8,2.316246086103277
39,erdos_0.5_39_M1,5,1.921810059666175
40,erdos_0.5_40_M1,8,2.3162460861033907
41,erdos_0.5_41_M1,3,1.9501372700398019
42,erdos_0.5_42_M1,10,2.4047280857799755
43,erdos_0.5_43_M1,5,1.9218100596664094
44,erdos_0.5_44_M1,5,1.9218100596660896
45,erdos_0.5_45_M1,1,1.0754247937599395
46,erdos_0.5_46_M1,3,2.247548354000859
47,erdos_0.5_47_M1,1,1.0754247937599075
48,erdos_0.5_48_M1,1,1.2061668603601152
49,erdos_0.5_49_M1,7,2.494825067194384
50,erdos_0.5_50_M1,4,1.9503081066808186
51,erdos_0.5_51_M1,2,2.068938091846997
52,erdos_0.5_52_M1,1,1.373695474580387
53,erdos_0.5_53_M1,1,1.7872049756604191
54,erdos_0.5_54_M1,12,3.0102094240924533
55,erdos_0.5_55_M1,1,1.2061668603599927
56,erdos_0.5_56_M1,1,1.4216872968694219
57,erdos_0.5_57_M1,3,1.9501372700399937
58,erdos_0.5_58_M1,1,1.4216872968695142
59,erdos_0.5_59_M1,1,1.2061668603601277
60,erdos_0.5_60_M1,3,1.9501372700398676
61,erdos_0.5_61_M1,5,1.9218100596662282
62,erdos_0.5_62_M1,1,1.305164121724701
63,erdos_0.5_63_M1,6,1.952512518335162
64,erdos_0.5_64_M1,1,1.2061668603599998
65,erdos_0.5_65_M1,1,1.4216872968691092
66,erdos_0.5_66_M1,9,2.493750032547151
67,erdos_0.5_67_M1,1,1.373695474580412
68,erdos_0.5_68_M1,2,2.0689380918469915
69,erdos_0.5_69_M1,3,2.247548354000868
70,erdos_0.5_70_M1,1,1.4216872968693899
71,erdos_0.5_71_M1,7,2.4948250671941814
72,erdos_0.5_72_M1,5,2.8175789162358384
73,erdos_0.5_73_M1,7,2.4948250671941885
74,erdos_0.5_74_M1,8,2.3162460861032343
75,erdos_0.5_75_M1,3,2.2475483540007364
76,erdos_0.5_76_M1,3,1.6631384356662693
77,erdos_0.5_77_M1,1,1.3736954745802734
78,erdos_0.5_78_M1,1,1.4216872968695142
79,erdos_0.5_79_M1,3,1.6631384356660135
80,erdos_0.5_80_M1,1,2.400886419351828
81,erdos_0.5_81_M1,1,1.206166860360046
82,erdos_0.5_82_M1,1,1.206166860360435
83,erdos_0.5_83_M1,4,1.950308106680719
84,erdos_0.5_84_M1,1,1.3736954745805257
85,erdos_0.5_85_M1,3,1.9501372700398676
86,erdos_0.5_86_M1,1,1.206166860360085
87,erdos_0.5_87_M1,8,2.3162460861032415
88,erdos_0.5_88_M1,5,2.817578916235753
89,erdos_0.5_89_M1,1,1.4216872968691128
90,erdos_0.5_90_M1,12,3.0102094240926096
91,erdos_0.5_91_M1,1,1.373695474580387
92,erdos_0.5_92_M1,9,3.340092347795773
93,erdos_0.5_93_M1,3,1.6631384356659709
94,erdos_0.5_94_M1,8,2.3162460861031455
95,erdos_0.5_95_M1,1,1.305164121724836
96,erdos_0.5_96_M1,8,2.316246086103259
97,erdos_0.5_97_M1,5,2.817578916235714
98,erdos_0.5_98_M1,4,1.950308106680776
99,erdos_0.5_99_M1,1,1.490385575524968
