,id,eigenval,mingap
0,erdos_0.75_0_M1,5,1.9218100596658445
1,erdos_0.75_1_M1,1,2.060894902645213
2,erdos_0.75_2_M1,1,2.060894902644879
3,erdos_0.75_3_M1,1,1.0754247937601988
4,erdos_0.75_4_M1,5,1.9218100596657557
5,erdos_0.75_5_M1,7,2.4948250671944905
6,erdos_0.75_6_M1,7,2.4948250671942738
7,erdos_0.75_7_M1,15,2.4533461527703757
8,erdos_0.75_8_M1,2,1.4344782995040788
9,erdos_0.75_9_M1,3,1.6631384356660348
10,erdos_0.75_10_M1,3,1.663138435665946
11,erdos_0.75_11_M1,3,1.6631384356663759
12,erdos_0.75_12_M1,1,1.0754247937601988
13,erdos_0.75_13_M1,1,1.0754247937586818
14,erdos_0.75_14_M1,1,1.0754247937586818
15,erdos_0.75_15_M1,1,1.4216872968694112
16,erdos_0.75_16_M1,15,2.4533461527703757
17,erdos_0.75_17_M1,5,1.921810059665983
18,erdos_0.75_18_M1,15,2.4533461527703757
19,erdos_0.75_19_M1,2,1.4344782995036525
20,erdos_0.75_20_M1,1,1.3736954745804013
21,erdos_0.75_21_M1,3,1.6631384356657861
22,erdos_0.75_22_M1,5,1.9218100596661998
23,erdos_0.75_23_M1,6,1.9525125183352898
24,erdos_0.75_24_M1,5,1.92181005966588
25,erdos_0.75_25_M1,1,1.4903855755253197
26,erdos_0.75_26_M1,3,1.6631384356657861
27,erdos_0.75_27_M1,4,1.9503081066808186
28,erdos_0.75_28_M1,1,1.0754247937599395
29,erdos_0.75_29_M1,3,1.6631384356659176
30,erdos_0.75_30_M1,1,1.0754247937594812
31,erdos_0.75_31_M1,1,1.0754247937601988
32,erdos_0.75_32_M1,3,1.6631384356665926
33,erdos_0.75_33_M1,5,1.92181005966642
34,erdos_0.75_34_M1,7,2.4948250671942276
35,erdos_0.75_35_M1,1,1.3736954745804617
36,erdos_0.75_36_M1,12,3.010209424092537
37,erdos_0.75_37_M1,2,1.4344782995040575
38,erdos_0.75_38_M1,15,2.4533461527703757
39,erdos_0.75_39_M1,1,1.0754247937599395
40,erdos_0.75_40_M1,6,1.952512518335304
41,erdos_0.75_41_M1,1,1.0754247937586818
42,erdos_0.75_42_M1,1,1.075424793759165
43,erdos_0.75_43_M1,1,1.075424793759428
44,erdos_0.75_44_M1,1,1.0754247937593853
45,erdos_0.75_45_M1,15,2.4533461527703757
46,erdos_0.75_46_M1,4,1.9503081066807617
47,erdos_0.75_47_M1,15,2.4533461527703757
48,erdos_0.75_48_M1,1,1.4903855755248898
49,erdos_0.75_49_M1,1,1.0754247937586818
50,erdos_0.75_50_M1,1,1.075424793759428
51,erdos_0.75_51_M1,6,1.9525125183352365
52,erdos_0.75_52_M1,1,1.4903855755249467
53,erdos_0.75_53_M1,6,1.952512518335304
54,erdos_0.75_54_M1,4,1.9503081066808114
55,erdos_0.75_55_M1,4,1.9503081066805699
56,erdos_0.75_56_M1,6,1.9525125183351584
57,erdos_0.75_57_M1,1,2.0608949026446837
58,erdos_0.75_58_M1,6,1.9525125183350056
59,erdos_0.75_59_M1,8,2.3162460861031846
60,erdos_0.75_60_M1,8,2.316246086103394
61,erdos_0.75_61_M1,1,1.0754247937593853
62,erdos_0.75_62_M1,1,1.4903855755245452
63,erdos_0.75_63_M1,1,1.0754247937593853
64,erdos_0.75_64_M1,7,2.494825067194327
65,erdos_0.75_65_M1,2,1.4344782995039793
66,erdos_0.75_66_M1,2,1.4344782995040894
67,erdos_0.75_67_M1,1,1.4903855755253197
68,erdos_0.75_68_M1,1,2.0608949026446197
69,erdos_0.75_69_M1,1,1.4903855755253979
70,erdos_0.75_70_M1,3,1.6631384356658785
71,erdos_0.75_71_M1,4,1.9503081066803993
72,erdos_0.75_72_M1,3,1.6631384356663759
73,erdos_0.75_73_M1,15,2.4533461527703757
74,erdos_0.75_74_M1,6,1.9525125183351548
75,erdos_0.75_75_M1,3,1.6631384356665926
76,erdos_0.75_76_M1,3,1.6631384356662693
77,erdos_0.75_77_M1,3,1.6631384356659176
78,erdos_0.75_78_M1,5,1.9218100596661891
79,erdos_0.75_79_M1,1,1.0754247937594812
80,erdos_0.75_80_M1,6,1.9525125183350056
81,erdos_0.75_81_M1,5,1.9218100596662566
82,erdos_0.75_82_M1,7,2.4948250671943804
83,erdos_0.75_83_M1,3,1.6631384356655872
84,erdos_0.75_84_M1,3,1.66313843566547
85,erdos_0.75_85_M1,4,1.950308106680648
86,erdos_0.75_86_M1,7,2.4948250671942134
87,erdos_0.75_87_M1,1,1.0754247937593853
88,erdos_0.75_88_M1,5,1.921810059666491
89,erdos_0.75_89_M1,5,1.9218100596661571
90,erdos_0.75_90_M1,3,1.6631384356660313
91,erdos_0.75_91_M1,5,1.921810059666047
92,erdos_0.75_92_M1,1,2.06089490264473
93,erdos_0.75_93_M1,1,1.0754247937590868
94,erdos_0.75_94_M1,6,1.9525125183356202
95,erdos_0.75_95_M1,5,1.9218100596661039
96,erdos_0.75_96_M1,5,1.9218100596664094
97,erdos_0.75_97_M1,1,1.4216872968692549
98,erdos_0.75_98_M1,1,1.075424793759364
99,erdos_0.75_99_M1,2,1.434478299504299
