,id,eigenval,mingap
0,erdos_0.5_0_M2,1,1.7213503180231653
1,erdos_0.5_1_M2,1,2.0675251677662114
2,erdos_0.5_2_M2,3,3.3467689890712666
3,erdos_0.5_3_M2,4,3.379583022296119
4,erdos_0.5_4_M2,3,2.8438760226026725
5,erdos_0.5_5_M2,4,3.346768989071243
6,erdos_0.5_6_M2,5,3.612661538246087
7,erdos_0.5_7_M2,3,2.843876022602621
8,erdos_0.5_8_M2,1,2.1555526450986715
9,erdos_0.5_9_M2,1,1.8177758998007443
10,erdos_0.5_10_M2,2,2.7999455887599183
11,erdos_0.5_11_M2,3,3.346768989071247
12,erdos_0.5_12_M2,2,3.2375095856492075
13,erdos_0.5_13_M2,1,2.155552645098652
14,erdos_0.5_14_M2,2,2.7197909433634777
15,erdos_0.5_15_M2,2,2.232520380400093
16,erdos_0.5_16_M2,2,2.234590458614525
17,erdos_0.5_17_M2,2,2.6374344140685917
18,erdos_0.5_18_M2,1,1.5495644410149456
19,erdos_0.5_19_M2,1,1.8177758998007585
20,erdos_0.5_20_M2,4,3.3467689890712493
21,erdos_0.5_21_M2,1,1.6288992021050488
22,erdos_0.5_22_M2,1,2.1555526450986644
23,erdos_0.5_23_M2,1,2.1468978524926046
24,erdos_0.5_24_M2,6,3.698918346439746
25,erdos_0.5_25_M2,2,3.237509585649182
26,erdos_0.5_26_M2,2,2.6374344140685793
27,erdos_0.5_27_M2,1,1.7213503180231866
28,erdos_0.5_28_M2,2,2.2345904586145497
29,erdos_0.5_29_M2,4,3.130484273784246
30,erdos_0.5_30_M2,4,3.3302037655134455
31,erdos_0.5_31_M2,3,2.843876022602643
32,erdos_0.5_32_M2,1,2.1468978524925957
33,erdos_0.5_33_M2,4,3.346768989071249
34,erdos_0.5_34_M2,2,2.6374344140685695
35,erdos_0.5_35_M2,2,3.346768989071249
36,erdos_0.5_36_M2,3,3.3467689890712364
37,erdos_0.5_37_M2,3,3.346768989071271
38,erdos_0.5_38_M2,4,3.3795830222961243
39,erdos_0.5_39_M2,3,2.843876022602661
40,erdos_0.5_40_M2,4,3.3795830222961216
41,erdos_0.5_41_M2,2,2.6374344140685793
42,erdos_0.5_42_M2,4,3.3467689890712595
43,erdos_0.5_43_M2,3,2.8438760226026556
44,erdos_0.5_44_M2,3,2.8438760226026467
45,erdos_0.5_45_M2,1,1.5495644410149474
46,erdos_0.5_46_M2,2,2.7197909433634564
47,erdos_0.5_47_M2,1,1.549564441014919
48,erdos_0.5_48_M2,1,1.6288992021050595
49,erdos_0.5_49_M2,4,3.3302037655134296
50,erdos_0.5_50_M2,3,2.929390525188392
51,erdos_0.5_51_M2,2,2.799945588759906
52,erdos_0.5_52_M2,1,1.7213503180231795
53,erdos_0.5_53_M2,1,2.232520380400077
54,erdos_0.5_54_M2,5,3.61266153824608
55,erdos_0.5_55_M2,1,1.6288992021050275
56,erdos_0.5_56_M2,1,2.146897852492578
57,erdos_0.5_57_M2,2,2.637434414068559
58,erdos_0.5_58_M2,1,2.1468978524925832
59,erdos_0.5_59_M2,1,1.6288992021050461
60,erdos_0.5_60_M2,2,2.637434414068573
61,erdos_0.5_61_M2,3,2.8438760226026636
62,erdos_0.5_62_M2,1,1.81777589980077
63,erdos_0.5_63_M2,3,2.8248659525106667
64,erdos_0.5_64_M2,1,1.628899202105039
65,erdos_0.5_65_M2,1,2.146897852492568
66,erdos_0.5_66_M2,4,3.130484273784255
67,erdos_0.5_67_M2,1,1.7213503180231653
68,erdos_0.5_68_M2,2,2.7999455887599254
69,erdos_0.5_69_M2,2,2.7197909433634697
70,erdos_0.5_70_M2,1,2.146897852492578
71,erdos_0.5_71_M2,4,3.330203765513458
72,erdos_0.5_72_M2,3,3.346768989071254
73,erdos_0.5_73_M2,4,3.3302037655134527
74,erdos_0.5_74_M2,4,3.379583022296136
75,erdos_0.5_75_M2,2,2.719790943363468
76,erdos_0.5_76_M2,2,2.234590458614548
77,erdos_0.5_77_M2,1,1.7213503180231804
78,erdos_0.5_78_M2,1,2.1468978524925832
79,erdos_0.5_79_M2,2,2.2345904586145444
80,erdos_0.5_80_M2,1,3.1134429945133544
81,erdos_0.5_81_M2,1,1.6288992021050328
82,erdos_0.5_82_M2,1,1.6288992021050603
83,erdos_0.5_83_M2,3,2.9293905251883894
84,erdos_0.5_84_M2,1,1.7213503180231715
85,erdos_0.5_85_M2,2,2.637434414068573
86,erdos_0.5_86_M2,1,1.6288992021050346
87,erdos_0.5_87_M2,4,3.379583022296128
88,erdos_0.5_88_M2,3,3.346768989071238
89,erdos_0.5_89_M2,1,2.146897852492585
90,erdos_0.5_90_M2,5,3.6126615382460967
91,erdos_0.5_91_M2,1,1.721350318023168
92,erdos_0.5_92_M2,4,3.3467689890712466
93,erdos_0.5_93_M2,2,2.2345904586145426
94,erdos_0.5_94_M2,4,3.3795830222961207
95,erdos_0.5_95_M2,1,1.817775899800746
96,erdos_0.5_96_M2,4,3.3795830222961296
97,erdos_0.5_97_M2,3,3.3467689890712515
98,erdos_0.5_98_M2,3,2.929390525188392
99,erdos_0.5_99_M2,1,2.1555526450986484
