,id,eigenval,mingap
0,erdos_0.25_0_M1,1,3.346768989071247
1,erdos_0.25_1_M1,3,2.081675889353818
2,erdos_0.25_2_M1,1,1.7872049756604387
3,erdos_0.25_3_M1,3,1.95013727003996
4,erdos_0.25_4_M1,12,3.0102094240924178
5,erdos_0.25_5_M1,3,3.3354683833473384
6,erdos_0.25_6_M1,3,3.3354683833473597
7,erdos_0.25_7_M1,3,1.9501372700399688
8,erdos_0.25_8_M1,1,1.3051641217246832
9,erdos_0.25_9_M1,5,2.81757891623573
10,erdos_0.25_10_M1,9,3.3400923477957623
11,erdos_0.25_11_M1,3,3.3354683833473384
12,erdos_0.25_12_M1,9,3.3400923477957676
13,erdos_0.25_13_M1,1,1.3051641217248644
14,erdos_0.25_14_M1,3,3.3354683833473597
15,erdos_0.25_15_M1,3,2.081675889353761
16,erdos_0.25_16_M1,3,3.335468383347359
17,erdos_0.25_17_M1,1,1.7872049756604103
18,erdos_0.25_18_M1,1,1.7872049756603996
19,erdos_0.25_19_M1,3,3.3354683833473464
20,erdos_0.25_20_M1,3,3.3354683833473624
21,erdos_0.25_21_M1,3,2.0816758893537965
22,erdos_0.25_22_M1,1,1.3736954745802592
23,erdos_0.25_23_M1,5,2.817578916235826
24,erdos_0.25_24_M1,18,3.3597648427009723
25,erdos_0.25_25_M1,1,1.7872049756604156
26,erdos_0.25_26_M1,3,1.9501372700398214
27,erdos_0.25_27_M1,3,2.081675889353832
28,erdos_0.25_28_M1,1,1.4216872968692869
29,erdos_0.25_29_M1,3,3.335468383347359
30,erdos_0.25_30_M1,9,3.34009234779578
31,erdos_0.25_31_M1,1,1.4903855755246447
32,erdos_0.25_32_M1,5,2.8175789162356857
33,erdos_0.25_33_M1,3,3.3354683833473464
34,erdos_0.25_34_M1,3,3.3354683833473624
35,erdos_0.25_35_M1,1,3.346768989071247
36,erdos_0.25_36_M1,1,1.7872049756604014
37,erdos_0.25_37_M1,9,3.3400923477957836
38,erdos_0.25_38_M1,9,3.3400923477957623
39,erdos_0.25_39_M1,3,2.081675889353832
40,erdos_0.25_40_M1,9,3.3400923477957587
41,erdos_0.25_41_M1,1,1.7872049756604067
42,erdos_0.25_42_M1,2,2.06893809184697
43,erdos_0.25_43_M1,3,2.081675889353832
44,erdos_0.25_44_M1,8,2.3162460861033303
45,erdos_0.25_45_M1,3,1.950137270039889
46,erdos_0.25_46_M1,5,2.8175789162357248
47,erdos_0.25_47_M1,1,2.4008864193518846
48,erdos_0.25_48_M1,5,2.8175789162357603
49,erdos_0.25_49_M1,12,3.010209424092835
50,erdos_0.25_50_M1,1,2.4008864193518242
51,erdos_0.25_51_M1,5,2.8175789162357017
52,erdos_0.25_52_M1,1,1.787204975660364
53,erdos_0.25_53_M1,3,3.3354683833473624
54,erdos_0.25_54_M1,3,3.335468383347365
55,erdos_0.25_55_M1,1,1.7872049756604085
56,erdos_0.25_56_M1,1,1.787204975660483
57,erdos_0.25_57_M1,5,2.8175789162357567
58,erdos_0.25_58_M1,1,1.7872049756604333
59,erdos_0.25_59_M1,3,2.081675889353809
60,erdos_0.25_60_M1,1,3.346768989071247
61,erdos_0.25_61_M1,1,3.346768989071247
62,erdos_0.25_62_M1,6,3.3452123541033068
63,erdos_0.25_63_M1,3,1.9501372700397859
64,erdos_0.25_64_M1,9,3.3400923477957845
65,erdos_0.25_65_M1,3,3.3354683833473624
66,erdos_0.25_66_M1,1,1.7872049756604085
67,erdos_0.25_67_M1,3,2.081675889353818
68,erdos_0.25_68_M1,3,3.3354683833473597
69,erdos_0.25_69_M1,1,1.7872049756604067
70,erdos_0.25_70_M1,9,3.3400923477957667
71,erdos_0.25_71_M1,3,1.9501372700398694
72,erdos_0.25_72_M1,3,3.3354683833473597
73,erdos_0.25_73_M1,1,1.7872049756604103
74,erdos_0.25_74_M1,1,1.7872049756604387
75,erdos_0.25_75_M1,3,3.3354683833473606
76,erdos_0.25_76_M1,1,2.4008864193518704
77,erdos_0.25_77_M1,3,2.0816758893538623
78,erdos_0.25_78_M1,3,2.0816758893538694
79,erdos_0.25_79_M1,1,1.421687296869127
80,erdos_0.25_80_M1,1,3.346768989071247
81,erdos_0.25_81_M1,3,3.3354683833473437
82,erdos_0.25_82_M1,9,3.3400923477957676
83,erdos_0.25_83_M1,1,1.2061668603600655
84,erdos_0.25_84_M1,5,2.817578916235771
85,erdos_0.25_85_M1,5,2.8175789162357017
86,erdos_0.25_86_M1,5,2.8175789162357994
87,erdos_0.25_87_M1,3,2.0816758893538356
88,erdos_0.25_88_M1,1,1.7872049756604191
89,erdos_0.25_89_M1,5,2.8175789162358384
90,erdos_0.25_90_M1,1,1.7872049756604476
91,erdos_0.25_91_M1,3,2.2475483540009193
92,erdos_0.25_92_M1,1,3.346768989071247
93,erdos_0.25_93_M1,1,1.3051641217248147
94,erdos_0.25_94_M1,1,1.7872049756604333
95,erdos_0.25_95_M1,3,1.950137270039896
96,erdos_0.25_96_M1,9,3.3400923477957623
97,erdos_0.25_97_M1,9,3.3400923477957676
98,erdos_0.25_98_M1,5,2.8175789162357443
99,erdos_0.25_99_M1,1,2.4008864193519077
