,id,eigenval,mingap
0,erdos_0.5_0_M5,1,1.9724345574787083
1,erdos_0.5_1_M5,1,2.3593096372044755
2,erdos_0.5_2_M5,3,3.3467689890712577
3,erdos_0.5_3_M5,4,3.385903610561247
4,erdos_0.5_4_M5,3,2.975670988644808
5,erdos_0.5_5_M5,4,3.346768989071256
6,erdos_0.5_6_M5,5,3.633177344391994
7,erdos_0.5_7_M5,3,2.975670988644797
8,erdos_0.5_8_M5,1,2.401245200748086
9,erdos_0.5_9_M5,1,2.028425132896265
10,erdos_0.5_10_M5,2,2.9304329013445756
11,erdos_0.5_11_M5,3,3.346768989071231
12,erdos_0.5_12_M5,2,3.308720074617174
13,erdos_0.5_13_M5,1,2.4012452007481
14,erdos_0.5_14_M5,2,2.8594893217088995
15,erdos_0.5_15_M5,2,2.464638259545895
16,erdos_0.5_16_M5,2,2.4411734609528466
17,erdos_0.5_17_M5,2,2.824275796525683
18,erdos_0.5_18_M5,1,1.7339283363952411
19,erdos_0.5_19_M5,1,2.028425132896251
20,erdos_0.5_20_M5,4,3.346768989071255
21,erdos_0.5_21_M5,1,1.8665107237214613
22,erdos_0.5_22_M5,1,2.401245200748111
23,erdos_0.5_23_M5,1,2.336288985213505
24,erdos_0.5_24_M5,6,3.818277402417934
25,erdos_0.5_25_M5,2,3.308720074617119
26,erdos_0.5_26_M5,2,2.824275796525656
27,erdos_0.5_27_M5,1,1.9724345574786888
28,erdos_0.5_28_M5,2,2.441173460952882
29,erdos_0.5_29_M5,4,3.291413455171142
30,erdos_0.5_30_M5,4,3.3790002031395296
31,erdos_0.5_31_M5,3,2.9756709886448007
32,erdos_0.5_32_M5,1,2.336288985213514
33,erdos_0.5_33_M5,4,3.3467689890712524
34,erdos_0.5_34_M5,2,2.8242757965256793
35,erdos_0.5_35_M5,2,3.3467689890712533
36,erdos_0.5_36_M5,3,3.346768989071256
37,erdos_0.5_37_M5,3,3.3467689890712684
38,erdos_0.5_38_M5,4,3.385903610561236
39,erdos_0.5_39_M5,3,2.9756709886448043
40,erdos_0.5_40_M5,4,3.3859036105611793
41,erdos_0.5_41_M5,2,2.8242757965256686
42,erdos_0.5_42_M5,4,3.346768989071247
43,erdos_0.5_43_M5,3,2.9756709886447936
44,erdos_0.5_44_M5,3,2.975670988644758
45,erdos_0.5_45_M5,1,1.733928336395305
46,erdos_0.5_46_M5,2,2.859489321708871
47,erdos_0.5_47_M5,1,1.7339283363952909
48,erdos_0.5_48_M5,1,1.8665107237214613
49,erdos_0.5_49_M5,4,3.3790002031394906
50,erdos_0.5_50_M5,3,3.03009038251108
51,erdos_0.5_51_M5,2,2.9304329013446235
52,erdos_0.5_52_M5,1,1.9724345574786923
53,erdos_0.5_53_M5,1,2.464638259545895
54,erdos_0.5_54_M5,5,3.6331773443919886
55,erdos_0.5_55_M5,1,1.8665107237214684
56,erdos_0.5_56_M5,1,2.336288985213484
57,erdos_0.5_57_M5,2,2.824275796525665
58,erdos_0.5_58_M5,1,2.336288985213468
59,erdos_0.5_59_M5,1,1.8665107237214897
60,erdos_0.5_60_M5,2,2.8242757965256597
61,erdos_0.5_61_M5,3,2.9756709886448043
62,erdos_0.5_62_M5,1,2.028425132896256
63,erdos_0.5_63_M5,3,2.9580071948998423
64,erdos_0.5_64_M5,1,1.8665107237214613
65,erdos_0.5_65_M5,1,2.3362889852134714
66,erdos_0.5_66_M5,4,3.291413455171167
67,erdos_0.5_67_M5,1,1.9724345574786888
68,erdos_0.5_68_M5,2,2.9304329013445685
69,erdos_0.5_69_M5,2,2.8594893217088586
70,erdos_0.5_70_M5,1,2.3362889852134963
71,erdos_0.5_71_M5,4,3.3790002031395403
72,erdos_0.5_72_M5,3,3.346768989071233
73,erdos_0.5_73_M5,4,3.379000203139512
74,erdos_0.5_74_M5,4,3.385903610561254
75,erdos_0.5_75_M5,2,2.8594893217088746
76,erdos_0.5_76_M5,2,2.4411734609528395
77,erdos_0.5_77_M5,1,1.9724345574787048
78,erdos_0.5_78_M5,1,2.336288985213468
79,erdos_0.5_79_M5,2,2.441173460952811
80,erdos_0.5_80_M5,1,3.3003963954664446
81,erdos_0.5_81_M5,1,1.866510723721472
82,erdos_0.5_82_M5,1,1.866510723721472
83,erdos_0.5_83_M5,3,3.0300903825110623
84,erdos_0.5_84_M5,1,1.9724345574786977
85,erdos_0.5_85_M5,2,2.8242757965256597
86,erdos_0.5_86_M5,1,1.866510723721479
87,erdos_0.5_87_M5,4,3.385903610561183
88,erdos_0.5_88_M5,3,3.346768989071247
89,erdos_0.5_89_M5,1,2.3362889852134643
90,erdos_0.5_90_M5,5,3.633177344392001
91,erdos_0.5_91_M5,1,1.9724345574786941
92,erdos_0.5_92_M5,4,3.3467689890712506
93,erdos_0.5_93_M5,2,2.441173460952868
94,erdos_0.5_94_M5,4,3.385903610561254
95,erdos_0.5_95_M5,1,2.0284251328962934
96,erdos_0.5_96_M5,4,3.3859036105612113
97,erdos_0.5_97_M5,3,3.3467689890712524
98,erdos_0.5_98_M5,3,3.0300903825110588
99,erdos_0.5_99_M5,1,2.4012452007480825
