,id,eigenval,mingap
0,erdos_0.25_0_M1,1,3.346768989071247
1,erdos_0.25_1_M1,3,2.0765549182281897
2,erdos_0.25_2_M1,1,1.9022453272703395
3,erdos_0.25_3_M1,3,2.6562649677243058
4,erdos_0.25_4_M1,12,3.7721349264985613
5,erdos_0.25_5_M1,3,3.346768989071241
6,erdos_0.25_6_M1,3,3.346768989071255
7,erdos_0.25_7_M1,3,2.6562649677242822
8,erdos_0.25_8_M1,1,1.6004101720324284
9,erdos_0.25_9_M1,5,3.272691338572032
10,erdos_0.25_10_M1,9,3.5513919685638626
11,erdos_0.25_11_M1,3,3.346768989071241
12,erdos_0.25_12_M1,9,3.5513919685638595
13,erdos_0.25_13_M1,1,1.6004101720324293
14,erdos_0.25_14_M1,3,3.346768989071238
15,erdos_0.25_15_M1,3,2.0765549182281964
16,erdos_0.25_16_M1,3,3.3467689890712524
17,erdos_0.25_17_M1,1,1.902245327270319
18,erdos_0.25_18_M1,1,1.9022453272703155
19,erdos_0.25_19_M1,3,3.3467689890712453
20,erdos_0.25_20_M1,3,3.3467689890712453
21,erdos_0.25_21_M1,3,2.076554918228192
22,erdos_0.25_22_M1,1,1.4700729462638549
23,erdos_0.25_23_M1,5,3.2726913385720366
24,erdos_0.25_24_M1,18,4.530243628123358
25,erdos_0.25_25_M1,1,1.9022453272703297
26,erdos_0.25_26_M1,3,2.6562649677242938
27,erdos_0.25_27_M1,3,2.0765549182281826
28,erdos_0.25_28_M1,1,1.9100564211308182
29,erdos_0.25_29_M1,3,3.3467689890712524
30,erdos_0.25_30_M1,9,3.55139196856386
31,erdos_0.25_31_M1,1,1.85944447184505
32,erdos_0.25_32_M1,5,3.2726913385720278
33,erdos_0.25_33_M1,3,3.3467689890712453
34,erdos_0.25_34_M1,3,3.3467689890712453
35,erdos_0.25_35_M1,1,3.346768989071247
36,erdos_0.25_36_M1,1,1.9022453272703306
37,erdos_0.25_37_M1,9,3.5513919685638484
38,erdos_0.25_38_M1,9,3.5513919685638626
39,erdos_0.25_39_M1,3,2.0765549182281924
40,erdos_0.25_40_M1,9,3.5513919685638653
41,erdos_0.25_41_M1,1,1.9022453272703315
42,erdos_0.25_42_M1,2,2.3216581287561247
43,erdos_0.25_43_M1,3,2.0765549182281924
44,erdos_0.25_44_M1,8,3.3626445591955503
45,erdos_0.25_45_M1,3,2.656264967724289
46,erdos_0.25_46_M1,5,3.2726913385720207
47,erdos_0.25_47_M1,1,2.6990663989726844
48,erdos_0.25_48_M1,5,3.2726913385720358
49,erdos_0.25_49_M1,12,3.772134926498567
50,erdos_0.25_50_M1,1,2.6990663989726915
51,erdos_0.25_51_M1,5,3.2726913385720287
52,erdos_0.25_52_M1,1,1.9022453272703261
53,erdos_0.25_53_M1,3,3.3467689890712453
54,erdos_0.25_54_M1,3,3.3467689890712577
55,erdos_0.25_55_M1,1,1.9022453272703368
56,erdos_0.25_56_M1,1,1.90224532727032
57,erdos_0.25_57_M1,5,3.272691338572029
58,erdos_0.25_58_M1,1,1.9022453272703244
59,erdos_0.25_59_M1,3,2.076554918228192
60,erdos_0.25_60_M1,1,3.346768989071247
61,erdos_0.25_61_M1,1,3.346768989071247
62,erdos_0.25_62_M1,6,3.3519133068347093
63,erdos_0.25_63_M1,3,2.656264967724289
64,erdos_0.25_64_M1,9,3.5513919685638458
65,erdos_0.25_65_M1,3,3.3467689890712453
66,erdos_0.25_66_M1,1,1.9022453272703368
67,erdos_0.25_67_M1,3,2.0765549182281897
68,erdos_0.25_68_M1,3,3.346768989071255
69,erdos_0.25_69_M1,1,1.9022453272703315
70,erdos_0.25_70_M1,9,3.551391968563846
71,erdos_0.25_71_M1,3,2.656264967724278
72,erdos_0.25_72_M1,3,3.346768989071238
73,erdos_0.25_73_M1,1,1.902245327270319
74,erdos_0.25_74_M1,1,1.9022453272703395
75,erdos_0.25_75_M1,3,3.3467689890712533
76,erdos_0.25_76_M1,1,2.6990663989726835
77,erdos_0.25_77_M1,3,2.0765549182281924
78,erdos_0.25_78_M1,3,2.0765549182281955
79,erdos_0.25_79_M1,1,1.9100564211308146
80,erdos_0.25_80_M1,1,3.346768989071247
81,erdos_0.25_81_M1,3,3.346768989071248
82,erdos_0.25_82_M1,9,3.551391968563857
83,erdos_0.25_83_M1,1,1.3061131052131962
84,erdos_0.25_84_M1,5,3.272691338572031
85,erdos_0.25_85_M1,5,3.2726913385720287
86,erdos_0.25_86_M1,5,3.2726913385720304
87,erdos_0.25_87_M1,3,2.0765549182281924
88,erdos_0.25_88_M1,1,1.9022453272703368
89,erdos_0.25_89_M1,5,3.2726913385720375
90,erdos_0.25_90_M1,1,1.9022453272703332
91,erdos_0.25_91_M1,3,2.6544374289390804
92,erdos_0.25_92_M1,1,3.346768989071247
93,erdos_0.25_93_M1,1,1.6004101720324266
94,erdos_0.25_94_M1,1,1.9022453272703244
95,erdos_0.25_95_M1,3,2.6562649677242844
96,erdos_0.25_96_M1,9,3.5513919685638626
97,erdos_0.25_97_M1,9,3.551391968563857
98,erdos_0.25_98_M1,5,3.2726913385720344
99,erdos_0.25_99_M1,1,2.699066398972688
