,id,eigenval,mingap
0,erdos_0.5_0_M1,1,1.4700729462638433
1,erdos_0.5_1_M1,1,1.795916348935986
2,erdos_0.5_2_M1,5,3.2726913385720358
3,erdos_0.5_3_M1,8,3.3626445591955596
4,erdos_0.5_4_M1,5,2.890569510010472
5,erdos_0.5_5_M1,9,3.5513919685638484
6,erdos_0.5_6_M1,12,3.7721349264985533
7,erdos_0.5_7_M1,5,2.8905695100104634
8,erdos_0.5_8_M1,1,1.859444471845059
9,erdos_0.5_9_M1,1,1.6004101720324213
10,erdos_0.5_10_M1,2,2.3216581287561247
11,erdos_0.5_11_M1,6,3.3519133068347102
12,erdos_0.5_12_M1,3,3.125474009928057
13,erdos_0.5_13_M1,1,1.8594444718450491
14,erdos_0.5_14_M1,3,2.6544374289390764
15,erdos_0.5_15_M1,3,2.0765549182281964
16,erdos_0.5_16_M1,3,2.4526424606277932
17,erdos_0.5_17_M1,3,2.6562649677242924
18,erdos_0.5_18_M1,1,1.377254245806954
19,erdos_0.5_19_M1,1,1.6004101720324266
20,erdos_0.5_20_M1,9,3.5513919685638458
21,erdos_0.5_21_M1,1,1.3061131052131927
22,erdos_0.5_22_M1,1,1.859444471845058
23,erdos_0.5_23_M1,1,1.9100564211308129
24,erdos_0.5_24_M1,18,4.530243628123358
25,erdos_0.5_25_M1,3,3.1254740099280527
26,erdos_0.5_26_M1,3,2.6562649677242938
27,erdos_0.5_27_M1,1,1.4700729462638584
28,erdos_0.5_28_M1,3,2.4526424606277946
29,erdos_0.5_29_M1,9,3.5231637055061586
30,erdos_0.5_30_M1,7,3.1988030789491626
31,erdos_0.5_31_M1,5,2.890569510010477
32,erdos_0.5_32_M1,1,1.9100564211308155
33,erdos_0.5_33_M1,9,3.5513919685638626
34,erdos_0.5_34_M1,3,2.6562649677242844
35,erdos_0.5_35_M1,3,3.346768989071255
36,erdos_0.5_36_M1,5,3.2726913385720344
37,erdos_0.5_37_M1,5,3.272691338572039
38,erdos_0.5_38_M1,8,3.3626445591955494
39,erdos_0.5_39_M1,5,2.8905695100104665
40,erdos_0.5_40_M1,8,3.3626445591955463
41,erdos_0.5_41_M1,3,2.6562649677243035
42,erdos_0.5_42_M1,10,3.4095789977782367
43,erdos_0.5_43_M1,5,2.890569510010474
44,erdos_0.5_44_M1,5,2.8905695100104687
45,erdos_0.5_45_M1,1,1.3772542458069452
46,erdos_0.5_46_M1,3,2.6544374289390738
47,erdos_0.5_47_M1,1,1.3772542458069505
48,erdos_0.5_48_M1,1,1.3061131052132051
49,erdos_0.5_49_M1,7,3.1988030789491617
50,erdos_0.5_50_M1,4,2.750597456656371
51,erdos_0.5_51_M1,2,2.3216581287561224
52,erdos_0.5_52_M1,1,1.4700729462638567
53,erdos_0.5_53_M1,1,1.9022453272703457
54,erdos_0.5_54_M1,12,3.772134926498558
55,erdos_0.5_55_M1,1,1.3061131052131874
56,erdos_0.5_56_M1,1,1.9100564211308129
57,erdos_0.5_57_M1,3,2.6562649677242938
58,erdos_0.5_58_M1,1,1.910056421130819
59,erdos_0.5_59_M1,1,1.306113105213213
60,erdos_0.5_60_M1,3,2.656264967724288
61,erdos_0.5_61_M1,5,2.89056951001047
62,erdos_0.5_62_M1,1,1.6004101720324435
63,erdos_0.5_63_M1,6,2.9413932009181214
64,erdos_0.5_64_M1,1,1.306113105213198
65,erdos_0.5_65_M1,1,1.9100564211308084
66,erdos_0.5_66_M1,9,3.523163705506168
67,erdos_0.5_67_M1,1,1.4700729462638522
68,erdos_0.5_68_M1,2,2.3216581287561118
69,erdos_0.5_69_M1,3,2.6544374289390764
70,erdos_0.5_70_M1,1,1.9100564211308084
71,erdos_0.5_71_M1,7,3.1988030789491515
72,erdos_0.5_72_M1,5,3.2726913385720375
73,erdos_0.5_73_M1,7,3.1988030789491475
74,erdos_0.5_74_M1,8,3.362644559195547
75,erdos_0.5_75_M1,3,2.6544374289390817
76,erdos_0.5_76_M1,3,2.452642460627769
77,erdos_0.5_77_M1,1,1.4700729462638567
78,erdos_0.5_78_M1,1,1.910056421130819
79,erdos_0.5_79_M1,3,2.4526424606277866
80,erdos_0.5_80_M1,1,2.6990663989726977
81,erdos_0.5_81_M1,1,1.3061131052131936
82,erdos_0.5_82_M1,1,1.3061131052131865
83,erdos_0.5_83_M1,4,2.7505974566563682
84,erdos_0.5_84_M1,1,1.4700729462638478
85,erdos_0.5_85_M1,3,2.656264967724288
86,erdos_0.5_86_M1,1,1.3061131052132016
87,erdos_0.5_87_M1,8,3.3626445591955596
88,erdos_0.5_88_M1,5,3.2726913385720344
89,erdos_0.5_89_M1,1,1.9100564211308049
90,erdos_0.5_90_M1,12,3.7721349264985604
91,erdos_0.5_91_M1,1,1.4700729462638513
92,erdos_0.5_92_M1,9,3.5513919685638458
93,erdos_0.5_93_M1,3,2.4526424606278026
94,erdos_0.5_94_M1,8,3.362644559195554
95,erdos_0.5_95_M1,1,1.6004101720324329
96,erdos_0.5_96_M1,8,3.3626445591955454
97,erdos_0.5_97_M1,5,3.2726913385720464
98,erdos_0.5_98_M1,4,2.750597456656367
99,erdos_0.5_99_M1,1,1.8594444718450314
