,formulation,chain_strength,embedding,chain_breaks,chain_breaks_err,min_fraction,embedding_fixed,chain_breaks_fixed,chain_breaks_err_fixed,min_fraction_fixed
0,n,1,"{0: [1155, 3199, 3201, 3200], 6: [1232, 1230, 1231], 10: [3216, 3036, 1336, 1335], 16: [1320, 1321, 3334, 3335, 3336, 3337], 17: [825, 3096, 1035, 3094, 3095], 19: [3274, 885, 3185, 3184, 886], 20: [3156, 3155, 842, 841, 3154], 21: [3366, 1050, 1051, 3365, 1052], 35: [916, 3125, 3124], 40: [901, 3379, 902], 41: [3169, 3170, 1007, 1006, 1005], 43: [946, 947], 1: [1021, 3306, 3305], 3: [795, 3048, 3051, 3049, 3050], 14: [3246, 3244, 3245], 26: [3469, 3470, 3471, 1247], 28: [1305, 1172, 1306, 1307, 3441], 33: [3409, 1291, 1292, 3410, 3411], 37: [1216, 3111, 1215], 45: [3486, 3485, 3439, 962], 49: [977, 3066, 976, 3065, 3064, 975], 8: [3231, 1263, 1262, 3171, 1260, 1261], 9: [3289, 3291, 991, 3290], 11: [3213, 3214, 3215], 15: [1110, 3035, 990, 3034], 34: [3186, 3276, 1245, 1246], 39: [3261, 3259, 3260], 42: [3426, 1277, 1276, 2976, 1275], 12: [3364, 917], 27: [857, 855, 856], 30: [1187, 1186, 1185], 32: [948, 3501, 3500, 1022], 44: [811, 752, 3350, 3349], 47: [2989, 2990, 2991, 1200, 1202, 1201], 7: [3004, 1020, 2975, 945], 22: [3126, 1112, 1111], 36: [872, 870, 871], 38: [3394, 1036, 1037], 46: [1083, 3380, 1082, 1081, 3140], 18: [887, 3425, 3424], 24: [1140, 3079, 3081, 3080], 25: [1170, 1171], 48: [3321, 3319, 3320], 13: [1067, 1065, 1066], 29: [1125, 1128, 1126, 3455, 1127], 4: [3468, 768, 765, 767, 766], 31: [3229, 1097, 1095, 3230, 1096], 23: [2946, 2945, 932, 931, 930], 5: [961, 3110, 3109, 960], 2: [1141, 1217, 3351]}",0.011983032873807,0.014570257205809994,0.024,"{0: [1155, 3199, 3201, 3200], 6: [1232, 1230, 1231], 10: [3216, 3036, 1336, 1335], 16: [1320, 1321, 3334, 3335, 3336, 3337], 17: [825, 3096, 1035, 3094, 3095], 19: [3274, 885, 3185, 3184, 886], 20: [3156, 3155, 842, 841, 3154], 21: [3366, 1050, 1051, 3365, 1052], 35: [916, 3125, 3124], 40: [901, 3379, 902], 41: [3169, 3170, 1007, 1006, 1005], 43: [946, 947], 1: [1021, 3306, 3305], 3: [795, 3048, 3051, 3049, 3050], 14: [3246, 3244, 3245], 26: [3469, 3470, 3471, 1247], 28: [1305, 1172, 1306, 1307, 3441], 33: [3409, 1291, 1292, 3410, 3411], 37: [1216, 3111, 1215], 45: [3486, 3485, 3439, 962], 49: [977, 3066, 976, 3065, 3064, 975], 8: [3231, 1263, 1262, 3171, 1260, 1261], 9: [3289, 3291, 991, 3290], 11: [3213, 3214, 3215], 15: [1110, 3035, 990, 3034], 34: [3186, 3276, 1245, 1246], 39: [3261, 3259, 3260], 42: [3426, 1277, 1276, 2976, 1275], 12: [3364, 917], 27: [857, 855, 856], 30: [1187, 1186, 1185], 32: [948, 3501, 3500, 1022], 44: [811, 752, 3350, 3349], 47: [2989, 2990, 2991, 1200, 1202, 1201], 7: [3004, 1020, 2975, 945], 22: [3126, 1112, 1111], 36: [872, 870, 871], 38: [3394, 1036, 1037], 46: [1083, 3380, 1082, 1081, 3140], 18: [887, 3425, 3424], 24: [1140, 3079, 3081, 3080], 25: [1170, 1171], 48: [3321, 3319, 3320], 13: [1067, 1065, 1066], 29: [1125, 1128, 1126, 3455, 1127], 4: [3468, 768, 765, 767, 766], 31: [3229, 1097, 1095, 3230, 1096], 23: [2946, 2945, 932, 931, 930], 5: [961, 3110, 3109, 960], 2: [1141, 1217, 3351]}",0.011983032873807,0.014570257205809994,0.024
1,l,1,"{0: [764, 763, 762, 4714, 4713, 760, 761], 6: [442, 4427, 4715, 535, 1120, 1119, 534, 533, 4442, 4443, 4444, 1028, 4535], 's_0_6': [699, 698, 4458], 10: [5212, 5583, 5584, 5585, 1452, 1453, 5587, 1454, 5586], 's_0_10': [5569, 1004, 5568], 16: [866, 1017, 1016, 5026, 5027, 5029, 5028], 's_0_16': [5013], 17: [1271, 4911, 850, 4908, 4909, 4907, 4910], 's_0_17': [849], 19: [1154, 5600, 4729, 1139, 1138, 5195, 4730, 1135, 1136, 1137], 's_0_19': [834], 20: [5237, 582, 4712, 581, 4564, 4563, 579, 580], 's_0_20': [759], 21: [1244, 1003, 1243, 5361, 340, 341, 342, 5266, 5481, 5480, 5479, 5478, 5477, 419, 418], 's_0_21': [779], 35: [1093, 1092, 1089, 4744, 4745, 1090, 5016, 5015, 1091], 's_0_35': [969], 40: [594, 910, 4789, 4876, 4877, 595, 4788], 's_0_40': [4759], 41: [928, 5314, 623, 853, 624, 625, 4968, 5058, 5312, 5313, 748, 747, 746], 's_0_41': [5388], 43: [4985, 4984, 896, 551, 552, 5117, 5118, 5119], 's_0_43': [777], 1: [5433, 673, 672, 671, 670, 669, 1224, 4640, 4639, 4638, 4637], 's_6_1': [4625], 3: [1270, 4866, 898, 5329, 837, 836, 4865, 4864, 835], 's_6_3': [4880], 14: [506, 1179, 1074, 4655, 4654, 4653, 4652, 4651, 429, 430, 431, 5101, 5102], 's_6_14': [4656, 1284, 4566], 26: [4941, 895, 4940, 4936, 4937, 4939, 4938], 's_6_26': [4922], 28: [4414, 4488, 743, 4831, 415, 414, 4413, 4412, 413], 's_6_28': [683], 33: [1001, 4805, 5060, 4487, 4472, 4473, 4474, 4486, 1031, 1030, 4804, 999, 998], 's_6_33': [758], 37: [4592, 443, 444, 445, 446, 5176, 507, 5630, 5629, 5628, 5627, 509, 508], 's_6_37': [4562], 45: [4579, 927, 926, 925, 923, 924], 's_6_45': [863], 49: [488, 489, 5302, 490, 5301, 5300, 5299, 5298, 491, 492, 5297], 's_6_49': [4441], 8: [734, 4771, 733, 5358, 5357, 5356, 355, 356, 357, 5191, 432], 's_10_8': [704, 703], 9: [5346, 5226, 1182, 5345, 1034, 1033, 5344, 1377, 5072, 5073, 5074, 942, 943], 's_10_9': [5227], 11: [4716, 5046, 5152, 1302, 1301, 1300], 's_10_11': [1467], 15: [1124, 1482, 1483, 5422, 1438, 5467, 627, 628, 5463, 5464, 5465, 5466], 's_10_15': [5182], 's_10_21': [1109], 34: [5330, 5331, 1289, 1286, 1287, 1288], 's_10_34': [5601], 39: [714, 4772, 4776, 4775, 4773, 715, 689, 688, 687, 4774, 686, 5088, 716], 's_10_39': [659, 5643], 42: [4501, 5092, 1436, 4972, 1375, 4503, 4502, 4504, 4505, 1148, 1149, 4762, 4761, 1374], 's_10_42': [1437], 's_10_49': [1587, 5303], 's_16_3': [821], 's_16_8': [5359], 's_16_9': [851], 12: [5389, 958, 954, 955, 5224, 956, 957], 's_16_12': [5014], 27: [987, 5211, 1107, 5209, 5210], 's_16_27': [986], 30: [5390, 4817, 4818, 865, 4894, 1123, 1122, 1121, 4895], 's_16_30': [5405, 1018], 32: [4546, 4997, 4996, 386, 383, 384, 385], 's_16_32': [371], 's_16_34': [1002], 's_16_41': [656], 44: [4596, 1239, 5240, 5241, 5239, 1240, 1241, 1242], 's_16_44': [5136, 5135], 47: [1078, 5315, 4742, 972, 971, 5044, 519, 520, 521, 5042, 5043], 's_16_47': [806], 7: [4971, 4986, 1257, 1256], 's_17_7': [1150], 's_17_19': [4956], 's_17_20': [655, 4743, 654], 22: [4747, 1314, 1315, 1316, 1317, 5492, 5493, 1318, 5494, 838, 5419, 5420, 5421], 's_17_22': [5001], 's_17_33': [1210], 36: [279, 4681, 4685, 985, 4684, 984, 4682, 4683], 's_17_36': [970], 38: [793, 792, 791, 789, 790, 5045, 1061, 4970, 4969], 's_17_38': [805], 's_17_40': [505], 's_17_41': [731], 46: [643, 642, 641, 4549, 4548, 729, 730, 4863, 640], 's_17_46': [4803], 's_17_47': [4892], 's_19_3': [1105], 's_19_7': [5196], 's_19_9': [5360], 's_19_12': [940], 's_19_14': [4820], 18: [4699, 878, 879, 880, 5181, 5180, 5179, 882, 881], 's_19_18': [5194], 24: [5632, 5631, 5391, 4702, 1360, 5106, 1361, 1364, 1359, 1363, 5107, 1362], 's_19_24': [5121], 25: [5417, 1169, 5418, 718, 719, 5552, 5556, 5555, 5554, 5553], 's_19_25': [5570, 1214], 's_19_27': [1152], 's_19_34': [5496], 's_19_36': [894], 's_19_37': [1064], 's_19_38': [5000], 's_19_49': [1227], 's_20_9': [5087], 's_20_14': [459], 's_20_15': [5192], 's_20_18': [909], 's_20_26': [596], 's_20_30': [550], 's_20_36': [4697], 's_20_37': [4593], 's_20_41': [4532], 's_20_45': [818], 48: [611, 610, 4851, 4850, 4849, 4847, 4848], 's_20_48': [5057], 's_20_49': [477], 's_21_1': [749], 's_21_3': [823, 5449], 's_21_9': [1258], 's_21_12': [988], 13: [1393, 1392, 4806, 1391, 1390], 's_21_13': [5376], 's_21_14': [4816], 's_21_22': [929, 5539], 's_21_24': [5482], 's_21_25': [5416], 's_21_26': [4921], 's_21_28': [4801], 29: [5508, 5287, 1328, 1329, 807, 808, 5509, 5510, 5511, 5512, 1333, 1330, 1331, 1332], 's_21_29': [1198], 's_21_41': [5311, 373], 's_21_49': [447], 's_35_3': [4746], 4: [1015, 776, 4925, 4924], 's_35_4': [1106], 's_35_7': [1211], 's_35_11': [1181], 's_35_12': [4565], 's_35_13': [4882, 4881, 4835, 1225], 's_35_14': [1104], 31: [1168, 1167, 1166, 293, 294, 295, 296, 5146, 5151, 5150, 5149, 5148, 5147], 's_35_31': [5255], 's_35_36': [1059], 's_35_40': [4790], 's_35_43': [1076], 's_35_49': [5285], 23: [372, 4612, 4611, 4610, 5116, 326, 325, 4609, 4608, 4607, 4606, 324], 's_40_23': [310], 's_40_31': [4861], 's_40_32': [460], 's_40_33': [593], 's_40_36': [819], 's_40_39': [4878, 775], 's_40_41': [745], 's_40_45': [4578], 's_41_1': [4622], 's_41_3': [913], 's_41_4': [4998], 's_41_8': [5403], 's_41_9': [883], 's_41_15': [5462, 554, 553], 's_41_29': [5373], 's_41_31': [598, 597, 523, 5402], 's_41_32': [4547], 's_41_33': [5059], 's_41_38': [5178], 's_43_1': [5103], 's_43_7': [1165], 's_43_14': [4952], 's_43_18': [4954], 's_43_23': [237, 5132, 5131], 's_43_31': [5090, 1046], 's_43_32': [536], 's_43_38': [5120], 's_43_45': [4999], 's_43_46': [5177], 's_1_11': [4731], 's_1_14': [4701], 's_1_25': [5448], 's_1_30': [564, 565], 's_1_38': [4728], 's_1_39': [5283], 's_1_42': [638], 's_1_46': [983], 's_1_47': [5012], 's_1_48': [4953], 's_3_42': [4821], 's_3_47': [5089], 's_3_4': [820], 5: [868, 538, 5161, 537, 867, 5163, 5162], 's_3_5': [5193], 's_3_8': [778], 's_3_13': [4867], 's_3_15': [5328], 's_3_34': [1285], 2: [1178, 4567, 4489, 1358, 4491, 4490], 's_14_2': [1073], 's_14_5': [402], 's_14_8': [5041], 's_14_9': [567], 's_14_28': [399], 's_14_31': [281], 's_14_36': [354], 's_14_38': [4698, 684], 's_14_39': [1194], 's_14_47': [4967], 's_14_49': [4727, 4726], 's_26_45': [4879], 's_26_4': [1060], 's_26_34': [4926], 's_26_18': [4834], 's_26_32': [416], 's_26_36': [280], 's_28_39': [400], 's_28_47': [4757], 's_28_2': [893], 's_28_8': [370], 's_28_32': [4351], 's_28_37': [4636], 's_28_49': [4577], 's_33_30': [4819], 's_33_13': [5061, 5062], 's_33_31': [4485], 's_33_37': [458], 's_33_32': [4471], 's_37_25': [809], 's_37_42': [473], 's_37_22': [5507], 's_37_24': [5615, 5616, 5617], 's_37_5': [5432], 's_37_8': [493], 's_37_9': [5071], 's_45_2': [908], 's_45_12': [4580], 's_45_18': [5134], 's_45_23': [803], 's_45_27': [912], 's_49_38': [5284], 's_49_39': [4787], 's_49_42': [503], 's_49_47': [4862], 's_49_29': [1422], 's_49_15': [5267, 5268, 657], 's_49_34': [1108], 's_49_31': [702], 's_49_18': [1032], 's_8_25': [5523], 's_8_23': [4966], 's_8_31': [4951], 's_8_32': [5056], 's_9_11': [1376], 's_9_48': [626], 's_9_22': [1303], 's_9_29': [944], 's_9_44': [5225], 's_9_13': [5332], 's_9_15': [1183], 's_9_12': [5404], 's_11_13': [4957], 's_11_27': [1407], 's_11_29': [4792], 's_11_38': [5075, 5076], 's_15_25': [914], 's_15_30': [1228, 5406], 's_15_42': [5122, 5123], 's_15_46': [5207], 's_15_24': [5437], 's_15_29': [5317, 1423], 's_15_5': [5447], 's_15_13': [5047, 1481], 's_34_25': [1274], 's_34_30': [5316], 's_39_25': [5613], 's_39_38': [5253], 's_39_22': [5538, 5537, 5522], 's_39_23': [744, 4623], 's_39_36': [1014], 's_39_44': [4791], 's_42_2': [4475, 1088], 's_42_7': [4987], 's_42_18': [4700], 's_42_22': [4777], 's_42_23': [1373], 's_12_44': [822], 's_12_5': [852], 's_12_18': [4534], 's_12_23': [4595], 's_12_36': [4760], 's_27_47': [5105], 's_27_24': [1272], 's_30_22': [1153], 's_30_24': [5030, 1196], 's_30_31': [5375], 's_30_46': [4833, 4832], 's_30_48': [700], 's_32_46': [4982], 's_32_47': [566], 's_44_48': [1255], 's_44_2': [1238], 's_44_5': [5269, 897], 's_44_18': [1062], 's_44_23': [1269], 's_44_31': [1212], 's_47_4': [911], 's_47_22': [973], 's_7_13': [5031], 's_7_31': [5270, 5271], 's_22_46': [658], 's_22_48': [4836], 's_22_2': [1313], 's_22_5': [539, 5657], 's_22_29': [4626], 's_36_48': [609], 's_36_31': [278], 's_36_18': [864], 's_38_18': [5104], 's_46_25': [644, 5658], 's_46_18': [939], 's_46_23': [968], 's_46_29': [5223], 's_18_13': [5166], 's_18_23': [833, 4519], 's_18_31': [1077], 's_24_25': [1379], 's_24_2': [1464], 's_24_29': [5541], 's_25_31': [717], 's_48_4': [1045], 's_48_5': [612, 5252], 's_48_29': [1345], 's_13_29': [4942], 's_29_2': [4551, 1223], 's_29_23': [1343], 's_29_31': [5286], 's_31_5': [522], 's_31_23': [327], 's_23_5': [387]}",0.0009472140762463343,0.0016080197999155867,0.001,"{0: [764, 763, 762, 4714, 4713, 760, 761], 6: [442, 4427, 4715, 535, 1120, 1119, 534, 533, 4442, 4443, 4444, 1028, 4535], 's_0_6': [699, 698, 4458], 10: [5212, 5583, 5584, 5585, 1452, 1453, 5587, 1454, 5586], 's_0_10': [5569, 1004, 5568], 16: [866, 1017, 1016, 5026, 5027, 5029, 5028], 's_0_16': [5013], 17: [1271, 4911, 850, 4908, 4909, 4907, 4910], 's_0_17': [849], 19: [1154, 5600, 4729, 1139, 1138, 5195, 4730, 1135, 1136, 1137], 's_0_19': [834], 20: [5237, 582, 4712, 581, 4564, 4563, 579, 580], 's_0_20': [759], 21: [1244, 1003, 1243, 5361, 340, 341, 342, 5266, 5481, 5480, 5479, 5478, 5477, 419, 418], 's_0_21': [779], 35: [1093, 1092, 1089, 4744, 4745, 1090, 5016, 5015, 1091], 's_0_35': [969], 40: [594, 910, 4789, 4876, 4877, 595, 4788], 's_0_40': [4759], 41: [928, 5314, 623, 853, 624, 625, 4968, 5058, 5312, 5313, 748, 747, 746], 's_0_41': [5388], 43: [4985, 4984, 896, 551, 552, 5117, 5118, 5119], 's_0_43': [777], 1: [5433, 673, 672, 671, 670, 669, 1224, 4640, 4639, 4638, 4637], 's_6_1': [4625], 3: [1270, 4866, 898, 5329, 837, 836, 4865, 4864, 835], 's_6_3': [4880], 14: [506, 1179, 1074, 4655, 4654, 4653, 4652, 4651, 429, 430, 431, 5101, 5102], 's_6_14': [4656, 1284, 4566], 26: [4941, 895, 4940, 4936, 4937, 4939, 4938], 's_6_26': [4922], 28: [4414, 4488, 743, 4831, 415, 414, 4413, 4412, 413], 's_6_28': [683], 33: [1001, 4805, 5060, 4487, 4472, 4473, 4474, 4486, 1031, 1030, 4804, 999, 998], 's_6_33': [758], 37: [4592, 443, 444, 445, 446, 5176, 507, 5630, 5629, 5628, 5627, 509, 508], 's_6_37': [4562], 45: [4579, 927, 926, 925, 923, 924], 's_6_45': [863], 49: [488, 489, 5302, 490, 5301, 5300, 5299, 5298, 491, 492, 5297], 's_6_49': [4441], 8: [734, 4771, 733, 5358, 5357, 5356, 355, 356, 357, 5191, 432], 's_10_8': [704, 703], 9: [5346, 5226, 1182, 5345, 1034, 1033, 5344, 1377, 5072, 5073, 5074, 942, 943], 's_10_9': [5227], 11: [4716, 5046, 5152, 1302, 1301, 1300], 's_10_11': [1467], 15: [1124, 1482, 1483, 5422, 1438, 5467, 627, 628, 5463, 5464, 5465, 5466], 's_10_15': [5182], 's_10_21': [1109], 34: [5330, 5331, 1289, 1286, 1287, 1288], 's_10_34': [5601], 39: [714, 4772, 4776, 4775, 4773, 715, 689, 688, 687, 4774, 686, 5088, 716], 's_10_39': [659, 5643], 42: [4501, 5092, 1436, 4972, 1375, 4503, 4502, 4504, 4505, 1148, 1149, 4762, 4761, 1374], 's_10_42': [1437], 's_10_49': [1587, 5303], 's_16_3': [821], 's_16_8': [5359], 's_16_9': [851], 12: [5389, 958, 954, 955, 5224, 956, 957], 's_16_12': [5014], 27: [987, 5211, 1107, 5209, 5210], 's_16_27': [986], 30: [5390, 4817, 4818, 865, 4894, 1123, 1122, 1121, 4895], 's_16_30': [5405, 1018], 32: [4546, 4997, 4996, 386, 383, 384, 385], 's_16_32': [371], 's_16_34': [1002], 's_16_41': [656], 44: [4596, 1239, 5240, 5241, 5239, 1240, 1241, 1242], 's_16_44': [5136, 5135], 47: [1078, 5315, 4742, 972, 971, 5044, 519, 520, 521, 5042, 5043], 's_16_47': [806], 7: [4971, 4986, 1257, 1256], 's_17_7': [1150], 's_17_19': [4956], 's_17_20': [655, 4743, 654], 22: [4747, 1314, 1315, 1316, 1317, 5492, 5493, 1318, 5494, 838, 5419, 5420, 5421], 's_17_22': [5001], 's_17_33': [1210], 36: [279, 4681, 4685, 985, 4684, 984, 4682, 4683], 's_17_36': [970], 38: [793, 792, 791, 789, 790, 5045, 1061, 4970, 4969], 's_17_38': [805], 's_17_40': [505], 's_17_41': [731], 46: [643, 642, 641, 4549, 4548, 729, 730, 4863, 640], 's_17_46': [4803], 's_17_47': [4892], 's_19_3': [1105], 's_19_7': [5196], 's_19_9': [5360], 's_19_12': [940], 's_19_14': [4820], 18: [4699, 878, 879, 880, 5181, 5180, 5179, 882, 881], 's_19_18': [5194], 24: [5632, 5631, 5391, 4702, 1360, 5106, 1361, 1364, 1359, 1363, 5107, 1362], 's_19_24': [5121], 25: [5417, 1169, 5418, 718, 719, 5552, 5556, 5555, 5554, 5553], 's_19_25': [5570, 1214], 's_19_27': [1152], 's_19_34': [5496], 's_19_36': [894], 's_19_37': [1064], 's_19_38': [5000], 's_19_49': [1227], 's_20_9': [5087], 's_20_14': [459], 's_20_15': [5192], 's_20_18': [909], 's_20_26': [596], 's_20_30': [550], 's_20_36': [4697], 's_20_37': [4593], 's_20_41': [4532], 's_20_45': [818], 48: [611, 610, 4851, 4850, 4849, 4847, 4848], 's_20_48': [5057], 's_20_49': [477], 's_21_1': [749], 's_21_3': [823, 5449], 's_21_9': [1258], 's_21_12': [988], 13: [1393, 1392, 4806, 1391, 1390], 's_21_13': [5376], 's_21_14': [4816], 's_21_22': [929, 5539], 's_21_24': [5482], 's_21_25': [5416], 's_21_26': [4921], 's_21_28': [4801], 29: [5508, 5287, 1328, 1329, 807, 808, 5509, 5510, 5511, 5512, 1333, 1330, 1331, 1332], 's_21_29': [1198], 's_21_41': [5311, 373], 's_21_49': [447], 's_35_3': [4746], 4: [1015, 776, 4925, 4924], 's_35_4': [1106], 's_35_7': [1211], 's_35_11': [1181], 's_35_12': [4565], 's_35_13': [4882, 4881, 4835, 1225], 's_35_14': [1104], 31: [1168, 1167, 1166, 293, 294, 295, 296, 5146, 5151, 5150, 5149, 5148, 5147], 's_35_31': [5255], 's_35_36': [1059], 's_35_40': [4790], 's_35_43': [1076], 's_35_49': [5285], 23: [372, 4612, 4611, 4610, 5116, 326, 325, 4609, 4608, 4607, 4606, 324], 's_40_23': [310], 's_40_31': [4861], 's_40_32': [460], 's_40_33': [593], 's_40_36': [819], 's_40_39': [4878, 775], 's_40_41': [745], 's_40_45': [4578], 's_41_1': [4622], 's_41_3': [913], 's_41_4': [4998], 's_41_8': [5403], 's_41_9': [883], 's_41_15': [5462, 554, 553], 's_41_29': [5373], 's_41_31': [598, 597, 523, 5402], 's_41_32': [4547], 's_41_33': [5059], 's_41_38': [5178], 's_43_1': [5103], 's_43_7': [1165], 's_43_14': [4952], 's_43_18': [4954], 's_43_23': [237, 5132, 5131], 's_43_31': [5090, 1046], 's_43_32': [536], 's_43_38': [5120], 's_43_45': [4999], 's_43_46': [5177], 's_1_11': [4731], 's_1_14': [4701], 's_1_25': [5448], 's_1_30': [564, 565], 's_1_38': [4728], 's_1_39': [5283], 's_1_42': [638], 's_1_46': [983], 's_1_47': [5012], 's_1_48': [4953], 's_3_42': [4821], 's_3_47': [5089], 's_3_4': [820], 5: [868, 538, 5161, 537, 867, 5163, 5162], 's_3_5': [5193], 's_3_8': [778], 's_3_13': [4867], 's_3_15': [5328], 's_3_34': [1285], 2: [1178, 4567, 4489, 1358, 4491, 4490], 's_14_2': [1073], 's_14_5': [402], 's_14_8': [5041], 's_14_9': [567], 's_14_28': [399], 's_14_31': [281], 's_14_36': [354], 's_14_38': [4698, 684], 's_14_39': [1194], 's_14_47': [4967], 's_14_49': [4727, 4726], 's_26_45': [4879], 's_26_4': [1060], 's_26_34': [4926], 's_26_18': [4834], 's_26_32': [416], 's_26_36': [280], 's_28_39': [400], 's_28_47': [4757], 's_28_2': [893], 's_28_8': [370], 's_28_32': [4351], 's_28_37': [4636], 's_28_49': [4577], 's_33_30': [4819], 's_33_13': [5061, 5062], 's_33_31': [4485], 's_33_37': [458], 's_33_32': [4471], 's_37_25': [809], 's_37_42': [473], 's_37_22': [5507], 's_37_24': [5615, 5616, 5617], 's_37_5': [5432], 's_37_8': [493], 's_37_9': [5071], 's_45_2': [908], 's_45_12': [4580], 's_45_18': [5134], 's_45_23': [803], 's_45_27': [912], 's_49_38': [5284], 's_49_39': [4787], 's_49_42': [503], 's_49_47': [4862], 's_49_29': [1422], 's_49_15': [5267, 5268, 657], 's_49_34': [1108], 's_49_31': [702], 's_49_18': [1032], 's_8_25': [5523], 's_8_23': [4966], 's_8_31': [4951], 's_8_32': [5056], 's_9_11': [1376], 's_9_48': [626], 's_9_22': [1303], 's_9_29': [944], 's_9_44': [5225], 's_9_13': [5332], 's_9_15': [1183], 's_9_12': [5404], 's_11_13': [4957], 's_11_27': [1407], 's_11_29': [4792], 's_11_38': [5075, 5076], 's_15_25': [914], 's_15_30': [1228, 5406], 's_15_42': [5122, 5123], 's_15_46': [5207], 's_15_24': [5437], 's_15_29': [5317, 1423], 's_15_5': [5447], 's_15_13': [5047, 1481], 's_34_25': [1274], 's_34_30': [5316], 's_39_25': [5613], 's_39_38': [5253], 's_39_22': [5538, 5537, 5522], 's_39_23': [744, 4623], 's_39_36': [1014], 's_39_44': [4791], 's_42_2': [4475, 1088], 's_42_7': [4987], 's_42_18': [4700], 's_42_22': [4777], 's_42_23': [1373], 's_12_44': [822], 's_12_5': [852], 's_12_18': [4534], 's_12_23': [4595], 's_12_36': [4760], 's_27_47': [5105], 's_27_24': [1272], 's_30_22': [1153], 's_30_24': [5030, 1196], 's_30_31': [5375], 's_30_46': [4833, 4832], 's_30_48': [700], 's_32_46': [4982], 's_32_47': [566], 's_44_48': [1255], 's_44_2': [1238], 's_44_5': [5269, 897], 's_44_18': [1062], 's_44_23': [1269], 's_44_31': [1212], 's_47_4': [911], 's_47_22': [973], 's_7_13': [5031], 's_7_31': [5270, 5271], 's_22_46': [658], 's_22_48': [4836], 's_22_2': [1313], 's_22_5': [539, 5657], 's_22_29': [4626], 's_36_48': [609], 's_36_31': [278], 's_36_18': [864], 's_38_18': [5104], 's_46_25': [644, 5658], 's_46_18': [939], 's_46_23': [968], 's_46_29': [5223], 's_18_13': [5166], 's_18_23': [833, 4519], 's_18_31': [1077], 's_24_25': [1379], 's_24_2': [1464], 's_24_29': [5541], 's_25_31': [717], 's_48_4': [1045], 's_48_5': [612, 5252], 's_48_29': [1345], 's_13_29': [4942], 's_29_2': [4551, 1223], 's_29_23': [1343], 's_29_31': [5286], 's_31_5': [522], 's_31_23': [327], 's_23_5': [387]}",0.0009472140762463343,0.0016080197999155867,0.001
